index,x,y,yaw,s
269,0.588219758800038,7.7867621617249245,-3.089078815304544,8.431476543583052
270,0.563204907580131,7.7846090195777755,-3.042501642700147,8.45658388917473
271,0.5399721237541943,7.781965545137177,-2.974270571128114,8.479966579383962
272,0.5151565475628685,7.776493591172167,-2.9362954878837932,8.505378291288174
273,0.490982544840582,7.771764403538897,-2.9433591200167575,8.530010538917814
274,0.46680476868996973,7.766781090103422,-2.878424419696179,8.554696532363195
275,0.44301235197995953,7.758840424973568,-2.7797360548705226,8.579779061254982
276,0.41941982546491313,7.74884475297475,-2.785955914698336,8.605401722437442
277,0.3963455317048277,7.741506989202662,-2.7566977805392843,8.62961464893759
278,0.37350576392440893,7.730244983177164,-2.6519407702800444,8.655080072004601
279,0.35108088011850824,7.717383597229543,-2.643216079559686,8.680931390388814
280,0.32875826667287356,7.705893555180916,-2.655163791719626,8.706037567662989
281,0.3076071591599327,7.694394271419703,-2.5927053505498114,8.73011251057143
282,0.28753023039318604,7.6806795065725755,-2.57273681869945,8.75442665961097
283,0.26667655804850293,7.6682250665098035,-2.633725453684756,8.77871634317286
284,0.24449725752018575,7.656728992018642,-2.6994102468518317,8.803697958425516
285,0.22135752319174623,7.646768797712335,-2.6841167107511295,8.828890274226374
286,0.1991775903558777,7.634417709611525,-2.6970755591883817,8.854277255099994
287,0.17591162082838235,7.625122434402483,-2.786761327404526,8.879331346168442
288,0.15561877677968347,7.618278590265157,-2.835827745741892,8.900747174944392
289,0.13138470450342618,7.61106688321532,-2.804197096706482,8.926031537259142
290,0.10689241782226348,7.601184933695524,-2.7907890504209942,8.952442236477147
291,0.055423257436227405,7.583269593649915,-2.8268268174746667,9.006940253686892
292,0.004557707425366993,7.567865730653565,-2.7653859446791738,9.060087061428447
293,-0.04665888910156693,7.542945010457663,-2.721671346231422,9.117044783072537
294,-0.0710542329228408,7.534106650386785,-2.7670837613292383,9.142991833172708
295,-0.09597823000602984,7.523559575740465,-2.7602323723920024,9.170055580403975
296,-0.12063927770286458,7.514223500269273,-2.766224555236436,9.196424683132534
297,-0.14451023057372103,7.504435455026904,-2.7502007999262217,9.222224454849147
298,-0.16900184504625562,7.494265096818785,-2.75191850704155,9.248743794312126
299,-0.192944830772367,7.484544621385248,-2.7348617732112337,9.27458473485489
300,-0.2172167089422675,7.4734965425054165,-2.6953519309610194,9.301252770343645
301,-0.2414656805590576,7.461330938107293,-2.6884538864396563,9.328382358524145
302,-0.2654832498655214,7.449994012891385,-2.6903245057347456,9.354941151959501
303,-0.2891458331237521,7.438224178498338,-2.632843835806321,9.381369296958582
304,-0.3356351824444645,7.410869072862522,-2.6182885973464005,9.435309647389495
305,-0.3585455916277365,7.398183475874977,-2.5657175674611907,9.46149764501962
306,-0.3803973500972766,7.38180549919513,-2.5049209885901926,9.488805839180657
307,-0.4019448020899562,7.366094828371271,-2.4462170984639022,9.515472632484546
308,-0.44389948202832424,7.328818447729815,-2.452168730111642,9.571595031956214
309,-0.4653341094477529,7.31383870694519,-2.4505043542765352,9.597745287912595
310,-0.4846826018204714,7.295083981482526,-2.4188132420046973,9.624691602767825
311,-0.5047330301506477,7.279088961399807,-2.344771646660748,9.650340391114845
312,-0.5275657815907573,7.251209742183704,-2.315810431930849,9.686376281591222
313,-0.5460630184200262,7.234278374793226,-2.3838216969560757,9.711452544710546
314,-0.5645468115823399,7.216217634983922,-2.356423553831561,9.737295163233568
315,-0.5818638932598684,7.198493897554933,-2.314447877867977,9.762074432518155
316,-0.5998438566137482,7.177843270265876,-2.2525182470756877,9.789455584605648
317,-0.6147603191085182,7.1579567600326595,-2.2247729758129036,9.81431467032121
318,-0.6306716912270168,7.137624216453664,-2.226838786356332,9.840132960177144
319,-0.6466073100237709,7.116585371110629,-2.1644901686935705,9.866525704630945
320,-0.6605504570264529,7.093354048961293,-2.0819904744641904,9.893620089236329
321,-0.6734530839390452,7.06872575997446,-2.054153257115748,9.921423513479837
322,-0.68594840393272,7.044966418021306,-2.003399417727033,9.948268240183445
