index,x,y,yaw
427,13.456338956199623,5.598860292953674,1.4525429711787121
428,13.463404919475218,5.653395041539571,1.4498104326763348
429,13.469909884462693,5.710481969541674,1.4429353620341374
430,13.474138256702437,5.736882463530207,1.4595145674705952
431,13.479151059614585,5.793181930853196,1.455101171200959
432,13.483803920389132,5.820053612276696,1.4307413359921712
433,13.490677467035312,5.874942270729962,1.4479281489655575
434,13.497287156542487,5.92923824993263,1.4529361460712684
435,13.500348424616096,5.956616472896919,1.4636759102411023
436,13.503236897948344,5.984568193902886,1.4872215227935155
437,13.5072103783469,6.038530753515159,1.4641484032227445
438,13.511639082664944,6.063053600747337,1.4169254803076679
