index,time_sec,white_line_count,white_pair,yellow,white_components,yellow_components,white_spacing_m,yellow_center_offset_m,failure_score
557,21.597307,1,0,0,1,0,,,7.000
558,21.625921,2,1,0,2,0,1.071875,,6.000
559,21.668784,1,0,0,1,0,,,7.000
560,21.714798,1,0,0,2,0,,,7.000
561,21.744097,2,1,0,2,0,0.7710937499999999,,3.661
562,21.778081,1,0,0,1,0,,,7.000
563,21.821180,2,1,0,2,0,0.765625,,3.730
564,21.862818,2,1,0,2,0,0.7710937499999999,,3.661
565,21.906927,2,1,0,2,0,0.7710937499999999,,3.661
566,21.949783,2,1,0,2,0,0.7847656249999999,,3.490
567,21.978574,2,1,0,2,0,0.76015625,,3.798
568,22.010846,1,0,0,1,0,,,7.000
569,22.050158,1,0,0,1,0,,,7.000
570,22.092831,1,0,0,1,0,,,7.000
571,22.122907,1,0,0,1,0,,,7.000
572,22.160263,1,0,0,1,0,,,7.000
573,22.190774,1,0,0,1,0,,,7.000
574,22.216760,1,0,0,1,0,,,7.000
575,22.250114,0,0,0,0,0,,,9.000
576,22.285925,0,0,0,0,0,,,9.000
577,22.314370,1,0,0,1,0,,,7.000
578,22.347673,1,0,0,1,0,,,7.000
579,22.378739,0,0,0,0,0,,,9.000
580,22.416189,0,0,0,0,0,,,9.000
581,22.447138,0,0,0,0,0,,,9.000
582,22.478573,0,0,0,0,0,,,9.000
583,22.515761,0,0,0,0,0,,,9.000
584,22.546816,0,0,0,0,0,,,9.000
585,22.585650,0,0,0,0,0,,,9.000
586,22.616884,0,0,0,0,0,,,9.000
587,22.654953,0,0,0,0,0,,,9.000
588,22.684921,0,0,0,0,0,,,9.000
589,22.715800,0,0,0,0,0,,,9.000
590,22.756642,0,0,0,0,0,,,9.000
591,22.792932,0,0,0,0,0,,,9.000
592,22.826135,0,0,0,0,0,,,9.000
593,22.852891,1,0,0,1,0,,,7.000
594,22.884871,1,0,0,1,0,,,7.000
595,22.921802,1,0,0,1,0,,,7.000
596,22.960828,1,0,0,1,0,,,7.000
597,22.987704,0,0,0,0,0,,,9.000
598,23.015280,0,0,0,0,0,,,9.000
599,23.052812,0,0,0,0,0,,,9.000
600,23.082388,0,0,0,0,0,,,9.000
601,23.116444,0,0,0,0,0,,,9.000
602,23.151120,0,0,0,0,0,,,9.000
603,23.182503,0,0,0,0,0,,,9.000
604,23.250672,1,0,0,1,0,,,7.000
605,23.291320,1,0,0,1,0,,,7.000
606,23.353523,1,0,0,2,0,,,7.000
607,23.390939,1,0,0,1,0,,,7.000
608,23.418504,1,0,0,1,0,,,7.000
609,23.460799,1,0,0,1,0,,,7.000
610,23.501927,1,0,0,1,0,,,7.000
611,23.518364,1,0,0,2,0,,,7.000
612,23.560698,1,0,0,2,0,,,7.000
613,23.606553,1,0,0,2,0,,,7.000
614,23.659635,1,0,1,1,2,,,4.000
615,23.707519,2,1,1,2,2,1.123828125,0.030078124999999997,3.000
616,23.751178,2,1,1,2,2,1.096484375,0.032812499999999994,3.000
617,23.787676,2,1,1,2,2,1.0609374999999999,0.04375,2.962
618,23.833204,2,1,1,2,2,1.0499999999999998,0.045117187499999996,2.825
619,23.884203,2,1,1,2,2,1.04453125,0.046484374999999994,2.757
620,23.922902,1,0,1,1,2,,,4.000
621,23.967733,2,1,1,2,2,1.052734375,0.045117187499999996,2.859
622,24.003872,1,0,1,1,2,,,4.000
623,24.059152,1,0,1,1,2,,,4.000
624,24.119289,0,0,1,0,2,,,6.000
625,24.163313,0,0,1,0,2,,,6.000
626,24.221488,0,0,1,0,2,,,6.000
627,24.271494,0,0,1,0,2,,,6.000
628,24.307395,0,0,1,0,2,,,6.000
629,24.365838,0,0,1,0,2,,,6.000
630,24.407548,0,0,1,0,2,,,6.000
631,24.443691,0,0,1,0,2,,,6.000
632,24.471009,0,0,0,0,0,,,9.000
633,24.516974,1,0,0,1,0,,,7.000
634,24.555393,1,0,0,1,0,,,7.000
635,24.589839,1,0,0,1,0,,,7.000
636,24.629467,0,0,1,0,2,,,6.000
637,24.668341,0,0,0,0,0,,,9.000
638,24.697179,1,0,0,1,0,,,7.000
639,24.733914,1,0,0,1,0,,,7.000
640,24.768932,1,0,0,1,0,,,7.000
641,24.815782,1,0,0,1,0,,,7.000
642,24.858025,1,0,0,1,0,,,7.000
643,24.905684,1,0,0,1,0,,,7.000
644,24.935874,1,0,0,1,0,,,7.000
645,24.978992,1,0,0,1,0,,,7.000
646,25.024094,1,0,0,1,0,,,7.000
647,25.055798,1,0,0,1,0,,,7.000
648,25.099396,1,0,0,1,0,,,7.000
649,25.143194,1,0,0,1,0,,,7.000
650,25.174660,1,0,0,1,0,,,7.000
651,25.201608,1,0,0,1,0,,,7.000
652,25.229778,1,0,0,1,0,,,7.000
653,25.268194,1,0,0,1,0,,,7.000
654,25.314459,1,0,0,1,0,,,7.000
655,25.348911,1,0,0,1,0,,,7.000
656,25.378014,1,0,0,1,0,,,7.000
657,25.428061,1,0,0,1,0,,,7.000
658,25.466483,1,0,0,1,0,,,7.000
659,25.511453,1,0,0,1,0,,,7.000
660,25.555372,1,0,0,1,0,,,7.000
661,25.592954,1,0,0,1,0,,,7.000
662,25.634140,1,0,0,1,0,,,7.000
663,25.673991,1,0,1,1,1,,,4.000
664,25.719883,0,0,0,0,0,,,9.000
665,25.764127,1,0,1,1,1,,,4.000
666,25.808162,0,0,0,0,0,,,9.000
667,25.853018,1,0,1,1,1,,,4.000
668,25.883388,0,0,0,0,0,,,9.000
669,25.912197,1,0,0,1,0,,,7.000
670,25.954046,1,0,0,1,0,,,7.000
671,25.998541,1,0,0,1,0,,,7.000
672,26.031199,1,0,0,1,0,,,7.000
673,26.076078,0,0,1,0,1,,,6.000
674,26.120672,0,0,1,0,1,,,6.000
675,26.163797,0,0,0,0,0,,,9.000
676,26.196369,1,0,0,1,0,,,7.000
677,26.239696,1,0,0,1,0,,,7.000
678,26.298091,1,0,0,1,0,,,7.000
679,26.346168,1,0,0,1,0,,,7.000
680,26.377057,1,0,0,1,0,,,7.000
681,26.416945,1,0,0,1,0,,,7.000
682,26.462584,1,0,0,1,0,,,7.000
683,26.505750,1,0,0,1,0,,,7.000
684,26.553335,1,0,0,1,0,,,7.000
685,26.617290,1,0,0,1,0,,,7.000
686,26.676830,1,0,0,1,0,,,7.000
687,26.744534,1,0,0,1,0,,,7.000
688,26.806876,1,0,0,1,0,,,7.000
689,26.839841,1,0,0,1,0,,,7.000
690,26.899981,0,0,0,0,0,,,9.000
691,26.954344,0,0,0,0,0,,,9.000
692,27.015263,0,0,0,0,0,,,9.000
693,27.062004,0,0,0,0,0,,,9.000
694,27.113753,0,0,0,0,0,,,9.000
695,27.173552,0,0,0,0,0,,,9.000
696,27.220140,0,0,0,0,0,,,9.000
697,27.270481,0,0,0,0,0,,,9.000
698,27.305896,0,0,0,0,0,,,9.000
699,27.350185,0,0,0,0,0,,,9.000
700,27.396139,0,0,0,0,0,,,9.000
701,27.439275,0,0,0,0,0,,,9.000
702,27.474620,1,0,0,1,0,,,7.000
703,27.506692,1,0,0,1,0,,,7.000
704,27.546598,1,0,0,1,0,,,7.000
705,27.593578,1,0,0,1,0,,,7.000
706,27.641750,1,0,0,1,0,,,7.000
707,27.685774,1,0,0,1,0,,,7.000
708,27.722337,1,0,0,1,0,,,7.000
709,27.754787,1,0,0,1,0,,,7.000
710,27.809747,1,0,0,2,0,,,7.000
711,27.845318,0,0,0,0,0,,,9.000
712,27.886419,1,0,1,1,1,,,4.000
713,27.925285,1,0,1,1,1,,,4.000
714,27.961115,0,0,1,0,1,,,6.000
715,28.015639,0,0,1,0,1,,,6.000
716,28.053559,1,0,1,1,1,,,4.000
717,28.088848,1,0,1,1,1,,,4.000
718,28.140572,1,0,1,1,1,,,4.000
719,28.172419,1,0,1,1,2,,,4.000
720,28.202126,1,0,1,1,2,,,4.000
721,28.249336,1,0,1,1,3,,,4.000
722,28.291629,1,0,1,1,2,,,4.000
723,28.339503,1,0,1,1,3,,,4.000
724,28.387414,1,0,1,1,3,,,4.000
725,28.433764,1,0,1,1,3,,,4.000
726,28.464928,1,0,1,1,3,,,4.000
727,28.510769,1,0,1,1,2,,,4.000
728,28.555359,1,0,1,1,1,,,4.000
729,28.597987,1,0,1,1,1,,,4.000
730,28.642376,1,0,1,1,1,,,4.000
731,28.682354,1,0,1,1,1,,,4.000
732,28.719496,1,0,1,1,1,,,4.000
733,28.763257,1,0,1,1,1,,,4.000
734,28.810029,1,0,1,1,1,,,4.000
735,28.856411,1,0,1,1,1,,,4.000
736,28.902176,1,0,1,1,2,,,4.000
737,28.941684,1,0,1,1,2,,,4.000
738,28.988094,1,0,1,1,2,,,4.000
739,29.035919,1,0,1,1,2,,,4.000
740,29.083383,1,0,1,1,2,,,4.000
741,29.117732,1,0,1,1,2,,,4.000
742,29.155157,1,0,1,1,2,,,4.000
743,29.210056,1,0,1,1,2,,,4.000
744,29.240474,1,0,1,1,2,,,4.000
745,29.284687,1,0,1,1,2,,,4.000
746,29.332503,1,0,1,1,2,,,4.000
747,29.371279,1,0,1,1,2,,,4.000
748,29.404751,1,0,1,1,2,,,4.000
749,29.456789,2,1,1,2,2,0.8203125,-0.04921875,0.046
750,29.510701,1,0,1,1,2,,,4.000
751,29.545102,1,0,1,1,2,,,4.000
752,29.575262,1,0,1,1,2,,,4.000
753,29.632493,1,0,1,1,2,,,4.000
754,29.679189,1,0,1,1,2,,,4.000
755,29.730835,2,1,1,2,2,0.9570312499999999,0.0123046875,1.663
756,29.763308,2,1,1,2,2,0.959765625,0.0109375,1.697
757,29.820008,2,1,1,2,2,0.9624999999999999,0.0109375,1.731
758,29.854447,2,1,1,2,2,0.9624999999999999,0.0109375,1.731
759,29.900862,2,1,1,2,2,0.965234375,0.0109375,1.765
760,29.945613,2,1,1,2,2,0.9638671875,0.0123046875,1.748
761,29.982492,2,1,1,2,2,0.965234375,0.008203124999999999,1.765
762,30.031699,2,1,1,2,2,0.9679687499999999,0.009570312499999999,1.800
763,30.067016,2,1,1,2,2,0.9296874999999999,0.007519531249999999,1.321
764,30.110647,2,1,1,2,2,0.9652343749999999,0.0109375,1.765
765,30.158523,2,1,1,2,2,0.9679687499999999,0.0109375,1.800
766,30.206136,2,1,1,2,2,0.9679687499999999,0.00546875,1.800
767,30.251462,2,1,1,2,2,0.970703125,0.00615234375,1.834
768,30.297092,2,1,1,2,2,0.9707031249999999,0.00341796875,1.834
769,30.328089,2,1,1,2,2,0.9761718749999999,0.0,1.902
770,30.370889,2,1,1,2,3,0.9761718749999999,-0.00341796875,1.902
771,30.420924,2,1,1,2,3,0.9816406249999999,0.0,1.971
772,30.466742,2,1,1,2,3,0.9761718749999999,0.004101562499999999,1.902
773,30.523129,2,1,1,2,2,0.9761718749999999,0.0068359375,1.902
774,30.563754,2,1,1,2,2,0.9816406249999999,0.009570312499999999,1.971
775,30.617781,2,1,1,2,3,0.987109375,0.009570312499999999,2.039
776,30.653086,2,1,1,2,3,0.987109375,0.0068359375,2.039
777,30.694692,2,1,1,2,3,0.970703125,-0.009570312499999999,1.834
778,30.729131,1,0,1,1,2,,,4.000
779,30.771903,1,0,1,1,2,,,4.000
780,30.815436,1,0,1,1,2,,,4.000
781,30.861023,1,0,1,1,1,,,4.000
782,30.896839,1,0,1,1,1,,,4.000
783,30.940972,1,0,1,1,1,,,4.000
784,30.980255,1,0,1,1,1,,,4.000
785,31.031662,1,0,1,1,1,,,4.000
786,31.068645,1,0,1,1,1,,,4.000
787,31.111721,1,0,1,1,1,,,4.000
788,31.167026,1,0,1,1,1,,,4.000
789,31.201970,1,0,1,1,1,,,4.000
790,31.258121,1,0,1,1,1,,,4.000
791,31.295265,1,0,1,1,2,,,4.000
792,31.339336,1,0,1,1,2,,,4.000
793,31.386226,1,0,1,1,2,,,4.000
794,31.429718,1,0,1,1,2,,,4.000
795,31.466775,1,0,1,1,2,,,4.000
796,31.507588,1,0,1,1,2,,,4.000
797,31.549059,1,0,1,1,2,,,4.000
798,31.596692,1,0,1,1,2,,,4.000
799,31.633460,1,0,1,1,2,,,4.000
800,31.674592,1,0,1,1,2,,,4.000
801,31.720861,1,0,0,1,0,,,7.000
802,31.761706,1,0,0,1,0,,,7.000
803,31.806946,1,0,0,1,0,,,7.000
804,31.843326,1,0,0,1,0,,,7.000
805,31.887400,1,0,0,1,0,,,7.000
806,31.933038,1,0,1,1,2,,,4.000
807,31.970093,1,0,1,1,2,,,4.000
808,32.021850,1,0,1,1,2,,,4.000
809,32.054364,1,0,1,1,2,,,4.000
810,32.089729,1,0,1,1,2,,,4.000
811,32.136135,1,0,1,1,2,,,4.000
812,32.174258,1,0,1,1,2,,,4.000
813,32.218058,1,0,1,1,2,,,4.000
814,32.264495,1,0,1,1,2,,,4.000
815,32.293296,1,0,1,1,2,,,4.000
816,32.346879,1,0,1,1,2,,,4.000
817,32.385018,1,0,1,1,2,,,4.000
818,32.444141,1,0,1,1,2,,,4.000
819,32.478486,1,0,1,1,2,,,4.000
820,32.519134,1,0,1,1,2,,,4.000
821,32.566142,1,0,1,1,2,,,4.000
822,32.597823,1,0,1,1,2,,,4.000
823,32.626815,1,0,1,1,2,,,4.000
824,32.656072,1,0,1,1,2,,,4.000
825,32.685199,1,0,1,1,2,,,4.000
826,32.715280,1,0,1,1,2,,,4.000
827,32.760808,1,0,1,1,2,,,4.000
828,32.805500,1,0,1,1,3,,,4.000
829,32.837109,1,0,1,1,3,,,4.000
830,32.880597,1,0,1,1,3,,,4.000
831,32.925962,1,0,1,1,3,,,4.000
832,32.967415,1,0,1,1,3,,,4.000
833,33.016452,1,0,0,1,0,,,7.000
834,33.046965,1,0,0,1,0,,,7.000
835,33.078086,1,0,0,2,0,,,7.000
836,33.133387,1,0,1,1,2,,,4.000
837,33.180964,1,0,1,1,2,,,4.000
838,33.229313,1,0,1,1,2,,,4.000
839,33.266552,1,0,1,1,2,,,4.000
840,33.307164,1,0,1,1,2,,,4.000
841,33.364192,1,0,1,1,2,,,4.000
842,33.413438,1,0,1,1,2,,,4.000
843,33.461875,1,0,1,1,2,,,4.000
844,33.504542,2,1,1,2,2,1.00625,-0.045117187499999996,2.278
845,33.539337,2,1,1,2,2,0.9980468749999999,-0.039648437499999994,2.176
846,33.587761,2,1,1,2,2,0.937890625,-0.023242187499999997,1.424
847,33.636277,2,1,1,2,2,0.9132812499999999,-0.0177734375,1.116
848,33.678507,2,1,1,2,2,0.9214843749999999,-0.019140624999999998,1.219
849,33.722562,2,1,1,2,2,0.9406249999999999,-0.021875,1.458
850,33.761327,2,1,1,2,2,0.9501953125,-0.021875,1.577
851,33.808019,2,1,1,2,2,0.9542968749999999,-0.024609375,1.629
852,33.863335,2,1,1,2,2,0.9542968749999999,-0.025976562499999998,1.629
853,33.899532,2,1,1,2,2,0.9419921874999999,-0.030078124999999997,1.475
854,33.940194,2,1,1,2,2,0.9392578125,-0.030761718749999997,1.441
855,33.988046,2,1,1,2,2,0.9392578125,-0.031445312499999996,1.441
856,34.037866,2,1,1,2,2,0.9406249999999999,-0.032812499999999994,1.458
857,34.113879,2,1,1,2,2,0.94609375,-0.035546875,1.526
858,34.157947,2,1,1,2,2,0.9488281249999999,-0.036230468749999994,1.560
859,34.201482,2,1,1,2,2,0.9542968749999999,-0.03759765625,1.629
860,34.240781,2,1,1,2,2,0.9529296875,-0.039648437499999994,1.612
861,34.288804,2,1,1,2,2,0.959765625,-0.038281249999999996,1.697
862,34.348772,2,1,1,2,2,0.965234375,-0.038281249999999996,1.765
863,34.396463,2,1,1,2,2,0.9624999999999999,-0.039648437499999994,1.731
864,34.445581,2,1,1,2,2,0.9693359374999999,-0.041015625,1.817
865,34.491287,2,1,1,2,3,0.97890625,-0.041015625,1.936
866,34.537201,2,1,1,2,3,0.97890625,-0.0369140625,1.936
867,34.592556,2,1,1,2,2,0.9884765624999999,-0.0369140625,2.056
868,34.648563,2,1,1,2,2,0.9884765624999999,-0.038281249999999996,2.056
869,34.698346,2,1,1,2,2,0.9830078124999999,-0.036230468749999994,1.988
870,34.729814,2,1,1,2,2,0.97890625,-0.0341796875,1.936
871,34.781325,2,1,1,2,3,0.9734375,-0.028027343749999996,1.868
872,34.836654,2,1,1,2,3,0.9720703124999999,-0.03212890624999999,1.851
873,34.895806,1,0,1,1,3,,,4.000
874,34.935735,1,0,1,1,3,,,4.000
875,34.979270,1,0,1,1,3,,,4.000
876,35.028173,1,0,1,1,2,,,4.000
877,35.076231,1,0,1,1,2,,,4.000
878,35.137221,1,0,1,1,2,,,4.000
879,35.170216,1,0,1,1,2,,,4.000
880,35.214062,1,0,1,1,2,,,4.000
881,35.260339,1,0,1,1,2,,,4.000
882,35.310100,1,0,1,1,2,,,4.000
883,35.354214,0,0,1,0,2,,,6.000
884,35.405967,1,0,1,1,2,,,4.000
885,35.453027,1,0,1,1,2,,,4.000
886,35.506805,1,0,1,1,2,,,4.000
887,35.542948,1,0,1,1,2,,,4.000
888,35.588005,1,0,1,1,2,,,4.000
889,35.637369,0,0,1,0,2,,,6.000
890,35.673931,0,0,1,0,2,,,6.000
891,35.710132,0,0,1,0,2,,,6.000
892,35.753605,1,0,1,1,2,,,4.000
893,35.802675,0,0,1,0,2,,,6.000
894,35.846070,0,0,1,0,2,,,6.000
895,35.892552,0,0,0,0,0,,,9.000
896,35.940818,1,0,0,1,0,,,7.000
897,35.982363,1,0,0,1,0,,,7.000
898,36.029664,1,0,0,1,0,,,7.000
899,36.062822,1,0,0,1,0,,,7.000
900,36.106873,1,0,0,1,0,,,7.000
901,36.153005,1,0,0,1,0,,,7.000
902,36.198900,1,0,0,1,0,,,7.000
903,36.241096,1,0,0,1,0,,,7.000
904,36.286180,1,0,0,1,0,,,7.000
905,36.335983,1,0,0,1,0,,,7.000
906,36.381181,1,0,0,1,0,,,7.000
907,36.426205,1,0,0,1,0,,,7.000
908,36.472837,1,0,0,1,0,,,7.000
909,36.518586,1,0,0,1,0,,,7.000
910,36.563203,1,0,0,1,0,,,7.000
911,36.602912,1,0,0,1,0,,,7.000
912,36.655537,1,0,0,1,0,,,7.000
913,36.718032,1,0,0,1,0,,,7.000
914,36.769859,1,0,0,1,0,,,7.000
915,36.833287,1,0,0,1,0,,,7.000
916,36.865962,1,0,0,2,0,,,7.000
917,36.916347,1,0,0,1,0,,,7.000
918,36.978796,1,0,0,2,0,,,7.000
919,37.029557,1,0,0,2,0,,,7.000
920,37.092827,1,0,0,2,0,,,7.000
921,37.125608,1,0,0,2,0,,,7.000
922,37.174156,1,0,0,2,0,,,7.000
923,37.225460,1,0,0,2,0,,,7.000
924,37.273720,1,0,0,1,0,,,7.000
925,37.324168,1,0,0,1,0,,,7.000
926,37.369016,0,0,1,0,1,,,6.000
927,37.418189,0,0,1,0,1,,,6.000
928,37.462166,0,0,1,0,1,,,6.000
929,37.500338,0,0,1,0,1,,,6.000
930,37.539266,0,0,1,0,1,,,6.000
931,37.586116,0,0,1,0,1,,,6.000
932,37.636678,0,0,1,0,1,,,6.000
933,37.696465,0,0,1,0,1,,,6.000
934,37.744208,0,0,1,0,1,,,6.000
935,37.794670,0,0,1,0,2,,,6.000
936,37.835080,1,0,1,1,1,,,4.000
937,37.881991,1,0,1,1,1,,,4.000
938,37.934497,1,0,1,1,1,,,4.000
939,37.984592,0,0,1,0,1,,,6.000
940,38.044680,0,0,1,0,1,,,6.000
941,38.091535,1,0,1,1,1,,,4.000
942,38.140468,0,0,1,0,1,,,6.000
943,38.185833,0,0,1,0,1,,,6.000
944,38.233446,0,0,1,0,1,,,6.000
945,38.283919,0,0,1,0,1,,,6.000
946,38.333216,1,0,1,1,1,,,4.000
947,38.390541,1,0,1,1,1,,,4.000
948,38.430507,1,0,1,1,2,,,4.000
949,38.475617,1,0,1,1,2,,,4.000
950,38.535646,1,0,1,1,2,,,4.000
951,38.569623,1,0,1,1,1,,,4.000
952,38.608301,1,0,1,1,1,,,4.000
953,38.658625,1,0,1,1,1,,,4.000
954,38.710699,1,0,1,1,1,,,4.000
955,38.745179,1,0,1,1,1,,,4.000
956,38.796922,1,0,0,1,0,,,7.000
957,38.854664,1,0,0,2,0,,,7.000
958,38.887903,1,0,0,2,0,,,7.000
959,38.946417,1,0,0,2,0,,,7.000
960,38.983153,1,0,0,2,0,,,7.000
961,39.027731,1,0,0,2,0,,,7.000
962,39.082333,1,0,0,1,0,,,7.000
963,39.119023,1,0,0,2,0,,,7.000
964,39.165800,1,0,0,1,0,,,7.000
965,39.212078,1,0,0,2,0,,,7.000
966,39.256902,1,0,0,2,0,,,7.000
967,39.302844,1,0,0,2,0,,,7.000
968,39.343998,1,0,0,2,0,,,7.000
969,39.391098,1,0,0,1,0,,,7.000
970,39.430476,1,0,0,1,0,,,7.000
971,39.467873,1,0,0,1,0,,,7.000
972,39.516042,1,0,0,1,0,,,7.000
973,39.580138,1,0,0,1,0,,,7.000
974,39.622921,1,0,0,1,0,,,7.000
975,39.674639,1,0,0,1,0,,,7.000
976,39.703888,1,0,0,1,0,,,7.000
977,39.758393,1,0,0,1,0,,,7.000
978,39.795939,2,1,0,2,0,0.7328125,,4.140
979,39.838317,2,1,0,2,0,0.7300781249999999,,4.174
980,39.885889,1,0,0,1,0,,,7.000
981,39.923779,1,0,0,1,0,,,7.000
982,39.977093,1,0,0,1,0,,,7.000
983,40.010999,1,0,0,1,0,,,7.000
984,40.053163,1,0,0,1,0,,,7.000
985,40.102838,1,0,0,1,0,,,7.000
986,40.141889,1,0,0,1,0,,,7.000
987,40.194018,1,0,0,1,0,,,7.000
988,40.236415,1,0,0,1,0,,,7.000
989,40.270829,1,0,0,1,0,,,7.000
990,40.317338,1,0,0,1,0,,,7.000
991,40.347721,1,0,0,1,0,,,7.000
992,40.386392,1,0,0,1,0,,,7.000
993,40.420231,1,0,0,1,0,,,7.000
994,40.465554,1,0,0,1,0,,,7.000
995,40.508312,1,0,0,1,0,,,7.000
996,40.546558,1,0,0,1,0,,,7.000
997,40.583569,1,0,0,1,0,,,7.000
998,40.627511,1,0,0,1,0,,,7.000
999,40.676630,1,0,0,1,0,,,7.000
1000,40.726127,1,0,0,1,0,,,7.000
1001,40.773661,1,0,0,1,0,,,7.000
1002,40.822233,1,0,0,1,0,,,7.000
1003,40.864396,1,0,0,1,0,,,7.000
1004,40.904095,1,0,0,1,0,,,7.000
1005,40.944507,1,0,0,1,0,,,7.000
1006,40.987608,1,0,0,1,0,,,7.000
1007,41.021201,1,0,0,1,0,,,7.000
1008,41.060031,1,0,0,1,0,,,7.000
1009,41.102212,1,0,0,1,0,,,7.000
1010,41.145457,1,0,0,1,0,,,7.000
1011,41.172216,1,0,0,1,0,,,7.000
1012,41.209598,1,0,0,1,0,,,7.000
1013,41.258941,1,0,0,1,0,,,7.000
1014,41.306067,1,0,0,1,0,,,7.000
1015,41.321922,1,0,0,1,0,,,7.000
1016,41.363384,1,0,0,1,0,,,7.000
1017,41.410068,1,0,0,1,0,,,7.000
1018,41.439830,1,0,0,1,0,,,7.000
1019,41.490206,1,0,0,1,0,,,7.000
1020,41.543166,1,0,0,1,0,,,7.000
1021,41.587123,2,1,0,2,0,0.48671875,,6.000
1022,41.636652,1,0,0,1,0,,,7.000
1023,41.666755,1,0,0,1,0,,,7.000
1024,41.704611,2,1,0,2,0,0.47031249999999997,,6.000
1025,41.757254,2,1,0,2,0,0.46484374999999994,,6.000
1026,41.798925,2,1,0,2,0,0.47031249999999997,,6.000
1027,41.844324,1,0,0,1,0,,,7.000
1028,41.895100,2,1,0,2,0,0.48398437499999997,,6.000
1029,41.941697,2,1,0,2,0,0.47031249999999997,,6.000
1030,41.985524,1,0,1,1,1,,,4.000
1031,42.028201,2,1,1,2,1,1.080078125,0.06289062499999999,3.000
1032,42.071548,2,1,1,2,1,1.0828124999999997,0.057421875,3.000
1033,42.106498,2,1,1,2,1,1.0896484375,0.057421875,3.000
1034,42.145757,2,1,1,2,1,1.101953125,0.057421875,3.000
1035,42.189736,2,1,1,2,1,1.0869140625,0.0546875,3.000
1036,42.227451,2,1,1,2,1,1.071875,0.05263671874999999,3.000
1037,42.278128,2,1,1,2,1,1.052734375,0.0478515625,2.859
1038,42.309793,2,1,1,2,2,1.0541015624999999,0.05263671874999999,2.876
1039,42.348746,2,1,1,2,2,1.0390625,0.0505859375,2.688
1040,42.396592,2,1,1,2,2,1.04453125,0.051953124999999996,2.757
1041,42.439757,2,1,1,2,2,1.0541015624999999,0.05126953125,2.876
1042,42.490408,2,1,1,2,2,1.0609374999999999,0.0505859375,2.962
1043,42.535423,2,1,1,2,2,1.06640625,0.0505859375,3.000
1044,42.585407,2,1,1,2,2,1.0773437499999998,0.05263671874999999,3.000
1045,42.624870,2,1,1,2,2,1.0746093749999999,0.05537109375,3.000
1046,42.675097,2,1,1,2,2,1.06640625,0.05126953125,3.000
1047,42.720886,2,1,1,2,2,1.030859375,0.026660156249999997,2.586
1048,42.752008,2,1,1,2,2,1.0349609375,0.0287109375,2.637
1049,42.797309,2,1,1,2,2,1.0746093749999999,0.04921875,3.000
1050,42.841656,2,1,1,2,2,1.09921875,0.0505859375,3.000
1051,42.875055,2,1,1,2,2,1.09921875,0.05126953125,3.000
1052,42.915980,2,1,1,2,2,1.085546875,0.0341796875,3.000
1053,42.945889,2,1,1,2,2,1.1429687499999999,0.06152343749999999,3.000
1054,42.989126,2,1,1,2,2,1.09921875,0.030761718749999997,3.000
1055,43.035030,1,0,1,2,2,,,4.000
1056,43.079858,1,0,1,1,2,,,4.000
1057,43.116859,1,0,1,2,2,,,4.000
1058,43.169170,1,0,1,1,2,,,4.000
1059,43.202651,1,0,1,1,2,,,4.000
1060,43.242456,1,0,1,1,2,,,4.000
1061,43.292541,1,0,1,1,2,,,4.000
1062,43.324492,1,0,1,1,2,,,4.000
1063,43.379898,1,0,1,2,2,,,4.000
1064,43.414098,1,0,1,1,2,,,4.000
1065,43.470992,1,0,1,2,2,,,4.000
1066,43.508780,1,0,1,2,2,,,4.000
1067,43.553652,1,0,1,1,2,,,4.000
1068,43.600760,1,0,1,1,2,,,4.000
1069,43.659989,1,0,1,2,2,,,4.000
1070,43.715216,1,0,1,2,2,,,4.000
1071,43.756360,0,0,1,0,2,,,6.000
1072,43.812462,1,0,1,2,2,,,4.000
1073,43.848203,1,0,1,1,2,,,4.000
1074,43.892204,1,0,1,2,2,,,4.000
1075,43.940106,1,0,1,1,2,,,4.000
1076,43.993197,1,0,1,1,2,,,4.000
1077,44.044710,1,0,1,2,2,,,4.000
1078,44.093785,1,0,1,2,1,,,4.000
1079,44.142486,1,0,1,1,1,,,4.000
1080,44.188828,1,0,1,2,1,,,4.000
1081,44.232563,1,0,1,1,1,,,4.000
1082,44.273188,1,0,1,1,1,,,4.000
1083,44.313604,1,0,0,1,0,,,7.000
1084,44.364830,1,0,0,1,0,,,7.000
1085,44.402290,1,0,0,1,0,,,7.000
1086,44.441134,1,0,0,1,0,,,7.000
1087,44.500429,1,0,0,1,0,,,7.000
1088,44.550039,1,0,0,1,0,,,7.000
1089,44.606530,1,0,0,1,0,,,7.000
1090,44.659616,1,0,0,1,0,,,7.000
1091,44.694132,1,0,0,1,0,,,7.000
1092,44.739329,1,0,0,1,0,,,7.000
1093,44.785560,1,0,0,1,0,,,7.000
1094,44.830924,1,0,0,1,0,,,7.000
1095,44.879813,1,0,0,1,0,,,7.000
1096,44.943085,1,0,0,1,0,,,7.000
1097,44.992598,1,0,0,1,0,,,7.000
1098,45.027760,1,0,0,1,0,,,7.000
1099,45.073876,1,0,0,1,0,,,7.000
1100,45.123436,1,0,0,1,0,,,7.000
1101,45.163526,1,0,0,1,0,,,7.000
1102,45.200184,1,0,0,1,0,,,7.000
1103,45.251207,1,0,0,1,0,,,7.000
1104,45.289249,1,0,0,1,0,,,7.000
